"CALENDAR.YEAR","CATEGORY","AGENCY.NAME","X1..PIT.OFFSET.COUNT","X1..PIT.OFFSET.AMOUNT","X2..LOTTERY.OFFSET.COUNT","X2..LOTTERY.OFFSET.AMOUNT","X3..UNCLAIMED.PROPERTY.OFFSET.COUNT","X3..UNCLAIMED.PROPERTY.OFFSET.AMOUNT","Total.OFFSET.COUNT","Total.OFFSET.AMOUNT","AGENCY_CLEAN","Year","PIT_Count","PIT_Amount","Lottery_Count","Lottery_Amount","UCP_Count","UCP_Amount","Total_Count","Total_Amount","Lottery_UCP_Amount","Lottery_UCP_Count"
"CY2021","2 - CITY","CITY OF BAKERSFIELD 10","10","$1,066.17","3","$855.00","1","$18.61","14","$1,939.78","CITY OF BAKERSFIELD",2021,10,1066.17,3,855,1,18.61,14,1939.78,873.61,4
"CY2021","2 - CITY","CITY OF KERMAN 5","5","$730.69","","","","","5","$730.69","CITY OF KERMAN",2021,5,730.69,0,0,0,0,5,730.69,0,0
"CY2021","2 - CITY","PICO WATER DISTRICT 1","1","$53.37","","","","","1","$53.37","PICO WATER DISTRICT",2021,1,53.37,0,0,0,0,1,53.37,0,0
"CY2021","2 - CITY","CITY OF SAN MATEO 56","56","$8,531.46","","","","","56","$8,531.46","CITY OF SAN MATEO",2021,56,8531.46,0,0,0,0,56,8531.46,0,0
"CY2021","2 - CITY","NEVADA CITY 8","8","$1,089.00","1","$86.00","","","9","$1,175.00","NEVADA CITY",2021,8,1089,1,86,0,0,9,1175,86,1
"CY2021","2 - CITY","TOWN OF CORTE MADERA","1","$15.18","","","","","1","$15.18","TOWN OF CORTE MADERA",2021,1,15.18,0,0,0,0,1,15.18,0,0
"CY2021","2 - CITY","FAIRFAX POLICE DEPARTMENT 2","2","$144.13","","","","","2","$144.13","FAIRFAX POLICE DEPARTMENT",2021,2,144.13,0,0,0,0,2,144.13,0,0
"CY2021","2 - CITY","CITY OF CYPRESS 27","27","$1,530.20","1","$58.00","","","28","$1,588.20","CITY OF CYPRESS",2021,27,1530.2,1,58,0,0,28,1588.2,58,1
"CY2021","2 - CITY","CITY OF BURLINGAME 36","36","$5,517.68","1","$122.00","2","$218.00","39","$5,857.68","CITY OF BURLINGAME",2021,36,5517.68,1,122,2,218,39,5857.68,340,3
"CY2021","2 - CITY","CITY OF BELMONT 11","11","$1,780.32","","","","","11","$1,780.32","CITY OF BELMONT",2021,11,1780.32,0,0,0,0,11,1780.32,0,0
"CY2021","2 - CITY","CITY OF VENTURA 1","1","$137.00","","","","","1","$137.00","CITY OF VENTURA",2021,1,137,0,0,0,0,1,137,0,0
"CY2021","2 - CITY","CITY OF BALDWIN PARK 3","3","$222.77","","","","","3","$222.77","CITY OF BALDWIN PARK",2021,3,222.77,0,0,0,0,3,222.77,0,0
"CY2021","2 - CITY","LA CANADA FLINTRIDGE 6","6","$557.67","","","","","6","$557.67","LA CANADA FLINTRIDGE",2021,6,557.67,0,0,0,0,6,557.67,0,0
"CY2021","2 - CITY","CITY OF OXNARD 166","166","$24,333.16","8","$1,539.60","5","$435.66","179","$26,308.42","CITY OF OXNARD",2021,166,24333.16,8,1539.6,5,435.66,179,26308.42,1975.26,13
"CY2021","2 - CITY","CITY OF CANYON LAKE 1","1","$125.00","","","","","1","$125.00","CITY OF CANYON LAKE",2021,1,125,0,0,0,0,1,125,0,0
"CY2021","2 - CITY","CITY OF PARAMOUNT 54","54","$5,711.26","","","1","$86.00","55","$5,797.26","CITY OF PARAMOUNT",2021,54,5711.26,0,0,1,86,55,5797.26,86,1
"CY2021","3 - COUNTY","ALAMEDA COUNTY AUDITOR-CONTROLLER 747","747","$235,357.05","50","$35,715.18","36","$8,192.74","833","$279,264.97","ALAMEDA COUNTY AUDITOR-CONTROLLER",2021,747,235357.05,50,35715.18,36,8192.74,833,279264.97,43907.92,86
"CY2021","3 - COUNTY","BUTTE COUNTY 745","745","$248,593.87","25","$25,077.83","16","$3,014.42","786","$276,686.12","BUTTE COUNTY",2021,745,248593.87,25,25077.83,16,3014.42,786,276686.12,28092.25,41
"CY2021","3 - COUNTY","DEL NORTE COUNTY 18","18","$3,000.63","","","","","18","$3,000.63","DEL NORTE COUNTY",2021,18,3000.63,0,0,0,0,18,3000.63,0,0
"CY2021","3 - COUNTY","FRESNO COUNTY 377","377","$90,723.42","17","$10,280.08","8","$135.10","402","$101,138.60","FRESNO COUNTY",2021,377,90723.42,17,10280.08,8,135.1,402,101138.6,10415.18,25
"CY2021","3 - COUNTY","INYO COUNTY PROBATION DEPT. 4","4","$242.00","","","","","4","$242.00","INYO COUNTY PROBATION DEPT.",2021,4,242,0,0,0,0,4,242,0,0
"CY2021","3 - COUNTY","KINGS COUNTY TAX COLLECTOR 12","12","$1,865.43","1","$126.87","","","13","$1,992.30","KINGS COUNTY TAX COLLECTOR",2021,12,1865.43,1,126.87,0,0,13,1992.3,126.87,1
"CY2021","3 - COUNTY","LASSEN COUNTY 25","25","$4,851.83","2","$2,205.00","","","27","$7,056.83","LASSEN COUNTY",2021,25,4851.83,2,2205,0,0,27,7056.83,2205,2
"CY2021","3 - COUNTY","MADERA COUNTY 3","3","$2,390.72","","","","","3","$2,390.72","MADERA COUNTY",2021,3,2390.72,0,0,0,0,3,2390.72,0,0
"CY2021","3 - COUNTY","MARIN COUNTY 57","57","$21,284.30","2","$1,015.54","1","$304.00","60","$22,603.84","MARIN COUNTY",2021,57,21284.3,2,1015.54,1,304,60,22603.84,1319.54,3
"CY2021","3 - COUNTY","MARIPOSA COUNTY 2","2","$242.81","","","2","$72.20","4","$315.01","MARIPOSA COUNTY",2021,2,242.81,0,0,2,72.2,4,315.01,72.2,2
"CY2021","3 - COUNTY","MONTERREY COUNTY 45","45","$14,152.68","1","$1,000.00","4","$117.17","50","$15,269.85","MONTERREY COUNTY",2021,45,14152.68,1,1000,4,117.17,50,15269.85,1117.17,5
"CY2021","3 - COUNTY","COUNTY OF NAPA 8","8","$3,627.62","","","","","8","$3,627.62","COUNTY OF NAPA",2021,8,3627.62,0,0,0,0,8,3627.62,0,0
"CY2021","3 - COUNTY","NEVADA COUNTY 30","30","$6,719.21","3","$1,603.63","","","33","$8,322.84","NEVADA COUNTY",2021,30,6719.21,3,1603.63,0,0,33,8322.84,1603.63,3
"CY2021","3 - COUNTY","IMPERIAL COUNTY SHERIFF 1","1","$200.00","","","","","1","$200.00","IMPERIAL COUNTY SHERIFF",2021,1,200,0,0,0,0,1,200,0,0
"CY2021","3 - COUNTY","COUNTY OF SANTA CRUZ 1","1","$251.00","","","","","1","$251.00","COUNTY OF SANTA CRUZ",2021,1,251,0,0,0,0,1,251,0,0
"CY2021","3 - COUNTY","COUNTY OF ORANGE TTC 508","508","$150,893.33","24","$17,686.05","24","$7,900.17","556","$176,479.55","COUNTY OF ORANGE TTC",2021,508,150893.33,24,17686.05,24,7900.17,556,176479.55,25586.22,48
"CY2021","3 - COUNTY","COUNTY OF PLACER 811","811","$292,702.57","25","$18,386.38","52","$9,800.71","888","$320,889.66","COUNTY OF PLACER",2021,811,292702.57,25,18386.38,52,9800.71,888,320889.66,28187.09,77
"CY2021","3 - COUNTY","PLUMAS COUNTY 26","26","$5,836.18","1","$592.00","4","$1,007.55","31","$7,435.73","PLUMAS COUNTY",2021,26,5836.18,1,592,4,1007.55,31,7435.73,1599.55,5
"CY2021","3 - COUNTY","COUNTY OF SACRAMENTO 2,023","2,023","$746,332.72","95","$86,723.26","97","$29,063.47","2,215","$862,119.45","COUNTY OF SACRAMENTO",2021,2023,746332.72,95,86723.26,97,29063.47,2215,862119.45,115786.73,192
"CY2021","3 - COUNTY","SAN MATEO COUNTY REVENUE SERVICES 1,384","1,384","$517,232.11","54","$40,973.29","95","$23,360.07","1,533","$581,565.47","SAN MATEO COUNTY REVENUE SERVICES",2021,1384,517232.11,54,40973.29,95,23360.07,1533,581565.47,64333.36,149
"CY2021","3 - COUNTY","COUNTY OF SANTA CLARA 171","171","$51,281.84","15","$8,949.22","10","$1,790.45","196","$62,021.51","COUNTY OF SANTA CLARA",2021,171,51281.84,15,8949.22,10,1790.45,196,62021.51,10739.67,25
"CY2021","3 - COUNTY","SANTA CRUZ COUNTY 33","33","$9,141.78","1","$1,000.00","1","$11,853.53","35","$21,995.31","SANTA CRUZ COUNTY",2021,33,9141.78,1,1000,1,11853.53,35,21995.31,12853.53,2
"CY2021","3 - COUNTY","SISKIYOU COUNTY 12","12","$2,205.76","","","1","$148.85","13","$2,354.61","SISKIYOU COUNTY",2021,12,2205.76,0,0,1,148.85,13,2354.61,148.85,1
"CY2021","3 - COUNTY","STANISLAUS COUNTY 542","542","$157,497.30","23","$18,349.64","16","$2,637.16","581","$178,484.10","STANISLAUS COUNTY",2021,542,157497.3,23,18349.64,16,2637.16,581,178484.1,20986.8,39
"CY2021","3 - COUNTY","COUNTY OF TRINITY 8","8","$3,755.39","","","1","$5.00","9","$3,760.39","COUNTY OF TRINITY",2021,8,3755.39,0,0,1,5,9,3760.39,5,1
"CY2021","3 - COUNTY","MARIN COUNTY SHERIFF'S OFFICE 11","11","$3,186.61","1","$140.00","","","12","$3,326.61","MARIN COUNTY SHERIFF'S OFFICE",2021,11,3186.61,1,140,0,0,12,3326.61,140,1
"CY2021","3 - COUNTY","SAN DIEGO COUNTY 169","169","$48,264.70","4","$4,258.51","9","$252.35","182","$52,775.56","SAN DIEGO COUNTY",2021,169,48264.7,4,4258.51,9,252.35,182,52775.56,4510.86,13
"CY2021","3 - COUNTY","LOS ANGELES COUNTY SHERIFF 896","896","$171,401.65","30","$8,191.00","21","$2,690.49","947","$182,283.14","LOS ANGELES COUNTY SHERIFF",2021,896,171401.65,30,8191,21,2690.49,947,182283.14,10881.49,51
"CY2021","3 - COUNTY","COUNTY OF EL DORADO 1","1","$1,461.00","1","$230.11","1","$1,286.10","3","$2,977.21","COUNTY OF EL DORADO",2021,1,1461,1,230.11,1,1286.1,3,2977.21,1516.21,2
"CY2021","3 - COUNTY","SACRAMENTO COUNTY 348","348","$82,475.42","16","$5,758.00","20","$1,737.33","384","$89,970.75","SACRAMENTO COUNTY",2021,348,82475.42,16,5758,20,1737.33,384,89970.75,7495.33,36
"CY2021","3 - COUNTY","VENTURA COUNTY ANIMAL SERVICES 28","28","$7,311.15","","","2","$102.38","30","$7,413.53","VENTURA COUNTY ANIMAL SERVICES",2021,28,7311.15,0,0,2,102.38,30,7413.53,102.38,2
"CY2021","3 - COUNTY","ALAMEDA COUNTY SHERIFF'S OFFICE 126","126","$25,838.69","3","$1,040.00","2","$112.21","131","$26,990.90","ALAMEDA COUNTY SHERIFF'S OFFICE",2021,126,25838.69,3,1040,2,112.21,131,26990.9,1152.21,5
"CY2021","3 - COUNTY","KERN COUNTY TREASURER-TAX COLLECTOR 26","26","$12,563.83","","","3","$526.04","29","$13,089.87","KERN COUNTY TREASURER-TAX COLLECTOR",2021,26,12563.83,0,0,3,526.04,29,13089.87,526.04,3
"CY2021","3 - COUNTY","COUNTY OF SAN JOAQUIN 85","85","$31,995.23","1","$339.88","4","$1,132.69","90","$33,467.80","COUNTY OF SAN JOAQUIN",2021,85,31995.23,1,339.88,4,1132.69,90,33467.8,1472.57,5
"CY2021","3 - COUNTY","COUNTY OF RIVERSIDE 455","455","$145,535.36","19","$11,982.66","25","$3,008.99","499","$160,527.01","COUNTY OF RIVERSIDE",2021,455,145535.36,19,11982.66,25,3008.99,499,160527.01,14991.65,44
"CY2021","3 - COUNTY","COUNTY OF ORANGE 8","8","$4,007.12","","","2","$56.99","10","$4,064.11","COUNTY OF ORANGE",2021,8,4007.12,0,0,2,56.99,10,4064.11,56.99,2
"CY2021","3 - COUNTY","COUNTY OF MONO 4","4","$931.34","","","","","4","$931.34","COUNTY OF MONO",2021,4,931.34,0,0,0,0,4,931.34,0,0
"CY2021","3 - COUNTY","COUNTY OF RIVERSIDE FIRE DEPARTMENT 8","8","$1,590.43","","","","","8","$1,590.43","COUNTY OF RIVERSIDE FIRE DEPARTMENT",2021,8,1590.43,0,0,0,0,8,1590.43,0,0
"CY2021","3 - COUNTY","HUMBOLDT COUNTY PROBATION 8","8","$2,131.30","","","","","8","$2,131.30","HUMBOLDT COUNTY PROBATION",2021,8,2131.3,0,0,0,0,8,2131.3,0,0
"CY2021","3 - COUNTY","COUNTY OF SAN BERNARDINO 14","14","$5,040.39","","","","","14","$5,040.39","COUNTY OF SAN BERNARDINO",2021,14,5040.39,0,0,0,0,14,5040.39,0,0
"CY2021","3 - COUNTY","COUNTY OF SANTA CLARA 67","67","$7,214.38","1","$270.00","1","$90.00","69","$7,574.38","COUNTY OF SANTA CLARA",2021,67,7214.38,1,270,1,90,69,7574.38,360,2
"CY2021","3 - COUNTY","MARIN COUNTY 81","81","$27,954.67","4","$3,186.06","","","85","$31,140.73","MARIN COUNTY",2021,81,27954.67,4,3186.06,0,0,85,31140.73,3186.06,4
"CY2021","3 - COUNTY","RIVERSIDE COUNTY TREASURER-TAX COLL 139","139","$86,019.80","1","$699.36","6","$194.36","146","$86,913.52","RIVERSIDE COUNTY TREASURER-TAX COLL",2021,139,86019.8,1,699.36,6,194.36,146,86913.52,893.72,7
"CY2021","3 - COUNTY","COUNTY OF HUMBOLDT 297","297","$87,630.47","21","$10,401.21","24","$4,332.07","342","$102,363.75","COUNTY OF HUMBOLDT",2021,297,87630.47,21,10401.21,24,4332.07,342,102363.75,14733.28,45
"CY2021","3 - COUNTY","MENDOCINO COUNTY COURT COLLECTIONS 203","203","$78,794.49","12","$9,180.49","8","$4,123.05","223","$92,098.03","MENDOCINO COUNTY COURT COLLECTIONS",2021,203,78794.49,12,9180.49,8,4123.05,223,92098.03,13303.54,20
"CY2021","3 - COUNTY","SACRAMENTO COUNTY SHERIFF'S DEPT. 94","94","$9,985.29","4","$1,400.00","6","$643.25","104","$12,028.54","SACRAMENTO COUNTY SHERIFF'S DEPT.",2021,94,9985.29,4,1400,6,643.25,104,12028.54,2043.25,10
"CY2021","3 - COUNTY","STANISLAUS COUNTY 382","382","$106,108.08","27","$22,189.77","15","$5,820.36","424","$134,118.21","STANISLAUS COUNTY",2021,382,106108.08,27,22189.77,15,5820.36,424,134118.21,28010.13,42
"CY2021","3 - COUNTY","HUMBOLT COUNTY DHHS-SSB 20","20","$2,907.64","4","$3,895.69","","","24","$6,803.33","HUMBOLT COUNTY DHHS-SSB",2021,20,2907.64,4,3895.69,0,0,24,6803.33,3895.69,4
"CY2021","3 - COUNTY","MERCED COUNTY 26","26","$8,241.65","","","1","$140.00","27","$8,381.65","MERCED COUNTY",2021,26,8241.65,0,0,1,140,27,8381.65,140,1
"CY2021","3 - COUNTY","ORANGE COUNTY TRANSPORTATION AUTH. 1,191","1,191","$221,913.17","39","$8,885.92","72","$6,493.96","1,302","$237,293.05","ORANGE COUNTY TRANSPORTATION AUTH.",2021,1191,221913.17,39,8885.92,72,6493.96,1302,237293.05,15379.88,111
"CY2021","3 - COUNTY","SHASTA COUNTY HHSA 101","101","$23,694.43","5","$2,844.28","6","$1,669.02","112","$28,207.73","SHASTA COUNTY HHSA",2021,101,23694.43,5,2844.28,6,1669.02,112,28207.73,4513.3,11
"CY2021","3 - COUNTY","AMADOR COUNTY TREAS/TAX COLLECTOR 1","1","$218.02","","","1","$1,969.99","2","$2,188.01","AMADOR COUNTY TREAS/TAX COLLECTOR",2021,1,218.02,0,0,1,1969.99,2,2188.01,1969.99,1
"CY2021","3 - COUNTY","COUNTY OF SHASTA 37","37","$5,400.10","1","$146.98","3","$83.51","41","$5,630.59","COUNTY OF SHASTA",2021,37,5400.1,1,146.98,3,83.51,41,5630.59,230.49,4
"CY2021","3 - COUNTY","TRANSPORTATION CORRIDOR AGENCIES 22","22","$22,185.04","1","$519.50","8","$166.85","31","$22,871.39","TRANSPORTATION CORRIDOR AGENCIES",2021,22,22185.04,1,519.5,8,166.85,31,22871.39,686.35,9
"CY2021","3 - COUNTY","ORANGE COUNTY PARKS 2","2","$120.00","","","1","$100.00","3","$220.00","ORANGE COUNTY PARKS",2021,2,120,0,0,1,100,3,220,100,1
"CY2021","3 - COUNTY","RIVERSIDE COUNTY 8","8","$4,040.27","","","","","8","$4,040.27","RIVERSIDE COUNTY",2021,8,4040.27,0,0,0,0,8,4040.27,0,0
"CY2021","3 - COUNTY","KERN COUNTY 3","3","$333.00","","","","","3","$333.00","KERN COUNTY",2021,3,333,0,0,0,0,3,333,0,0
"CY2021","3 - COUNTY","HUMBOLDT COUNTY 17","17","$3,482.77","","","1","$122.70","18","$3,605.47","HUMBOLDT COUNTY",2021,17,3482.77,0,0,1,122.7,18,3605.47,122.7,1
"CY2021","3 - COUNTY","KERN COUNTY PROBATION DEPT 74","74","$31,169.13","4","$3,607.33","1","$47.93","79","$34,824.39","KERN COUNTY PROBATION DEPT",2021,74,31169.13,4,3607.33,1,47.93,79,34824.39,3655.26,5
"CY2021","3 - COUNTY","MADERA COUNTY PROBATION 224","224","$73,431.67","7","$4,309.72","5","$3,034.42","236","$80,775.81","MADERA COUNTY PROBATION",2021,224,73431.67,7,4309.72,5,3034.42,236,80775.81,7344.14,12
"CY2021","3 - COUNTY","SAN BERNARDINO COUNTY 6,742","6,742","$2,211,487.26","225","$147,243.30","300","$49,411.72","7,267","$2,408,142.28","SAN BERNARDINO COUNTY",2021,6742,2211487.26,225,147243.3,300,49411.72,7267,2408142.28,196655.02,525
"CY2021","3 - COUNTY","COUNTY OF SAN JOAQUIN 664","664","$260,186.46","21","$22,129.50","28","$9,620.73","713","$291,936.69","COUNTY OF SAN JOAQUIN",2021,664,260186.46,21,22129.5,28,9620.73,713,291936.69,31750.23,49
"CY2021","3 - COUNTY","SAN LUIS OBISPO COUNTY PROBATION 164","164","$71,143.02","11","$13,865.17","3","$873.50","178","$85,881.69","SAN LUIS OBISPO COUNTY PROBATION",2021,164,71143.02,11,13865.17,3,873.5,178,85881.69,14738.67,14
"CY2021","3 - COUNTY","SAN MATEO COUNTY SHERIFF 20","20","$2,696.27","","","","","20","$2,696.27","SAN MATEO COUNTY SHERIFF",2021,20,2696.27,0,0,0,0,20,2696.27,0,0
"CY2021","3 - COUNTY","COUNTY OF SONOMA 316","316","$131,862.13","13","$12,066.70","14","$1,118.00","343","$145,046.83","COUNTY OF SONOMA",2021,316,131862.13,13,12066.7,14,1118,343,145046.83,13184.7,27
"CY2021","3 - COUNTY","TULARE COUNTY PROBATION 217","217","$24,946.92","15","$2,340.66","6","$157.57","238","$27,445.15","TULARE COUNTY PROBATION",2021,217,24946.92,15,2340.66,6,157.57,238,27445.15,2498.23,21
"CY2021","3 - COUNTY","COUNTY OF MONTEREY 36","36","$15,067.00","1","$394.75","3","$1,190.46","40","$16,652.21","COUNTY OF MONTEREY",2021,36,15067,1,394.75,3,1190.46,40,16652.21,1585.21,4
"CY2021","3 - COUNTY","MARIPOSA COUNTY PROBATION DEPT 2","2","$161.71","","","","","2","$161.71","MARIPOSA COUNTY PROBATION DEPT",2021,2,161.71,0,0,0,0,2,161.71,0,0
"CY2021","3 - COUNTY","COUNTY OF RIVERSIDE 2","2","$340.00","","","","","2","$340.00","COUNTY OF RIVERSIDE",2021,2,340,0,0,0,0,2,340,0,0
"CY2021","4 - STATE","CALIFORNIA DEPT.OF TAX & FEE ADMIN 5","5","$1,171.44","","","","","5","$1,171.44","CALIFORNIA DEPT.OF TAX & FEE ADMIN",2021,5,1171.44,0,0,0,0,5,1171.44,0,0
"CY2021","4 - STATE","BOARD OF EQUALIZATION 6","6","$2,261.56","","","1","$10.00","7","$2,271.56","BOARD OF EQUALIZATION",2021,6,2261.56,0,0,1,10,7,2271.56,10,1
"CY2021","4 - STATE","FAIR POLITICAL PRACTICES COM 3","3","$371.00","","","2","$598.01","5","$969.01","FAIR POLITICAL PRACTICES COM",2021,3,371,0,0,2,598.01,5,969.01,598.01,2
"CY2021","4 - STATE","CA DEPT OF TAX AND FEE ADMIN 275","275","$202,672.75","7","$6,146.95","5","$142.80","287","$208,962.50","CA DEPT OF TAX AND FEE ADMIN",2021,275,202672.75,7,6146.95,5,142.8,287,208962.5,6289.75,12
"CY2021","4 - STATE","CA STATE POLYTECHNIC UNIV POMONA 138","138","$33,586.87","1","$3,298.31","3","$228.03","142","$37,113.21","CA STATE POLYTECHNIC UNIV POMONA",2021,138,33586.87,1,3298.31,3,228.03,142,37113.21,3526.34,4
"CY2021","4 - STATE","CALIFORNIA STATE UNIV NORTHRIDGE 208","208","$69,674.19","7","$5,897.36","10","$2,168.15","225","$77,739.70","CALIFORNIA STATE UNIV NORTHRIDGE",2021,208,69674.19,7,5897.36,10,2168.15,225,77739.7,8065.51,17
"CY2021","4 - STATE","EMPLOYMENT DEVELOPMENT DEPARTMENT 9,530","9,530","$3,252,207.44","220","$155,568.85","426","$78,971.36","10,176","$3,486,747.65","EMPLOYMENT DEVELOPMENT DEPARTMENT",2021,9530,3252207.44,220,155568.85,426,78971.36,10176,3486747.65,234540.21,646
"CY2021","4 - STATE","CSU SACRAMENTO 137","137","$26,803.59","3","$1,189.75","4","$313.64","144","$28,306.98","CSU SACRAMENTO",2021,137,26803.59,3,1189.75,4,313.64,144,28306.98,1503.39,7
"CY2021","4 - STATE","CA DEPT OF PARKS & RECREATION 4","4","$462.51","","","","","4","$462.51","CA DEPT OF PARKS & RECREATION",2021,4,462.51,0,0,0,0,4,462.51,0,0
"CY2021","4 - STATE","DEPT OF HEALTH CARE SERVICES 60","60","$37,083.54","1","$9,858.63","5","$535.37","66","$47,477.54","DEPT OF HEALTH CARE SERVICES",2021,60,37083.54,1,9858.63,5,535.37,66,47477.54,10394,6
"CY2021","4 - STATE","CAL FIRE 3","3","$360.31","","","1","$64.17","4","$424.48","CAL FIRE",2021,3,360.31,0,0,1,64.17,4,424.48,64.17,1
"CY2021","4 - STATE","UCLA 116","116","$15,206.42","1","$136.00","10","$368.70","127","$15,711.12","UCLA",2021,116,15206.42,1,136,10,368.7,127,15711.12,504.7,11
"CY2021","4 - STATE","EMPLOYMENT DEVELOPMENT DEPT 2,004","2,004","$1,835,574.56","49","$43,173.35","87","$41,056.53","2,140","$1,919,804.44","EMPLOYMENT DEVELOPMENT DEPT",2021,2004,1835574.56,49,43173.35,87,41056.53,2140,1919804.44,84229.88,136
"CY2021","4 - STATE","CORRECTIONS & REHABILITATION 31","31","$13,138.63","4","$2,998.40","3","$19.08","38","$16,156.11","CORRECTIONS & REHABILITATION",2021,31,13138.63,4,2998.4,3,19.08,38,16156.11,3017.48,7
"CY2021","4 - STATE","EMPLOYMENT DEVELOPMENT DEPT 7","7","$1,830.36","","","1","$9.86","8","$1,840.22","EMPLOYMENT DEVELOPMENT DEPT",2021,7,1830.36,0,0,1,9.86,8,1840.22,9.86,1
"CY2021","4 - STATE","DEPT OF STATE HOSPITALS - NAPA 1","1","$62.67","","","","","1","$62.67","DEPT OF STATE HOSPITALS - NAPA",2021,1,62.67,0,0,0,0,1,62.67,0,0
"CY2021","4 - STATE","PORTERVILLE DEVELOPMENTAL CENTER 2","2","$45.08","","","","","2","$45.08","PORTERVILLE DEVELOPMENTAL CENTER",2021,2,45.08,0,0,0,0,2,45.08,0,0
"CY2021","4 - STATE","DEPARTMENT OF MOTOR VEHICLES 1","1","$169.03","","","","","1","$169.03","DEPARTMENT OF MOTOR VEHICLES",2021,1,169.03,0,0,0,0,1,169.03,0,0
"CY2021","4 - STATE","CALPERS 25","25","$10,408.10","","","4","$145.14","29","$10,553.24","CALPERS",2021,25,10408.1,0,0,4,145.14,29,10553.24,145.14,4
"CY2021","4 - STATE","DEPARTMENT OF REHABILITATION","1","$43.71","","","","","1","$43.71","DEPARTMENT OF REHABILITATION",2021,1,43.71,0,0,0,0,1,43.71,0,0
"CY2021","4 - STATE","DEPARTMENT OF CONSUMER AFFAIRS 139","139","$50,283.71","4","$4,833.00","9","$270.22","152","$55,386.93","DEPARTMENT OF CONSUMER AFFAIRS",2021,139,50283.71,4,4833,9,270.22,152,55386.93,5103.22,13
"CY2021","4 - STATE","DEPARTMENT OF FISH AND WILDLIFE 1","1","$76.51","","","","","1","$76.51","DEPARTMENT OF FISH AND WILDLIFE",2021,1,76.51,0,0,0,0,1,76.51,0,0
"CY2021","4 - STATE","CSU, BAKERSFIELD 118","118","$25,465.25","3","$1,947.18","3","$62.28","124","$27,474.71","CSU, BAKERSFIELD",2021,118,25465.25,3,1947.18,3,62.28,124,27474.71,2009.46,6
"CY2021","4 - STATE","CA STATE TEACHERS' RETIREMENT SYS 25","25","$22,885.05","","","","","25","$22,885.05","CA STATE TEACHERS' RETIREMENT SYS",2021,25,22885.05,0,0,0,0,25,22885.05,0,0
"CY2021","4 - STATE","FRANCHISE TAX BOARD","6,137","$1,990,303.16","","","","","6,137","$1,990,303.16","FRANCHISE TAX BOARD",2021,6137,1990303.16,0,0,0,0,6137,1990303.16,0,0
"CY2021","4 - STATE","DEPARTMENT OF TRANSPORTATION 15","15","$4,623.06","","","1","$120.65","16","$4,743.71","DEPARTMENT OF TRANSPORTATION",2021,15,4623.06,0,0,1,120.65,16,4743.71,120.65,1
"CY2021","4 - STATE","CA. DEPT. OF PARKS AND RECREATION 151","151","$22,416.65","6","$1,213.00","6","$1,246.62","163","$24,876.27","CA. DEPT. OF PARKS AND RECREATION",2021,151,22416.65,6,1213,6,1246.62,163,24876.27,2459.62,12
"CY2021","4 - STATE","STATE COMPENSATION INSURANCE FUND 3","3","$265.07","","","","","3","$265.07","STATE COMPENSATION INSURANCE FUND",2021,3,265.07,0,0,0,0,3,265.07,0,0
"CY2021","4 - STATE","DEPT OF REAL ESTATE 28","28","$7,997.20","","","2","$5,043.03","30","$13,040.23","DEPT OF REAL ESTATE",2021,28,7997.2,0,0,2,5043.03,30,13040.23,5043.03,2
"CY2021","4 - STATE","CALIFORNIA ENERGY COMMISSION 1","1","$140.97","","","","","1","$140.97","CALIFORNIA ENERGY COMMISSION",2021,1,140.97,0,0,0,0,1,140.97,0,0
"CY2021","4 - STATE","DEPT OF CHILD SUPPORT SERVICES 107,432","107,432","$50,675,896.21","500","$831,148.67","2,036","$824,751.17","109,968","$52,331,796.05","DEPT OF CHILD SUPPORT SERVICES",2021,107432,50675896.21,500,831148.67,2036,824751.17,109968,52331796.05,1655899.84,2536
"CY2021","4 - STATE","FRANCHISE TAX BOARD 7","7","$896.75","","","","","7","$896.75","FRANCHISE TAX BOARD",2021,7,896.75,0,0,0,0,7,896.75,0,0
"CY2021","4 - STATE","UNIVERSITY OF CALIFORNIA, RIVERSIDE 194","194","$48,693.39","4","$2,242.22","11","$1,025.29","209","$51,960.90","UNIVERSITY OF CALIFORNIA, RIVERSIDE",2021,194,48693.39,4,2242.22,11,1025.29,209,51960.9,3267.51,15
"CY2021","4 - STATE","DEPARTMENT OF STATE HOSPITALS 2","2","$212.83","","","2","$244.07","4","$456.90","DEPARTMENT OF STATE HOSPITALS",2021,2,212.83,0,0,2,244.07,4,456.9,244.07,2
"CY2021","4 - STATE","DEPARTMENT OF STATE HOSPITALS 2","2","$238.54","","","","","2","$238.54","DEPARTMENT OF STATE HOSPITALS",2021,2,238.54,0,0,0,0,2,238.54,0,0
"CY2021","4 - STATE","UC SANTA BARBARA 175","175","$37,605.49","1","$608.28","5","$286.37","181","$38,500.14","UC SANTA BARBARA",2021,175,37605.49,1,608.28,5,286.37,181,38500.14,894.65,6
"CY2021","4 - STATE","CSU MARITIME ACADEMY 4","4","$406.83","","","3","$767.58","7","$1,174.41","CSU MARITIME ACADEMY",2021,4,406.83,0,0,3,767.58,7,1174.41,767.58,3
"CY2021","4 - STATE","HOUSING COMMUNITY DEVELOPMENT 2","2","$8,675.00","","","","","2","$8,675.00","HOUSING COMMUNITY DEVELOPMENT",2021,2,8675,0,0,0,0,2,8675,0,0
